Employee_ID;Salary;Deparment
71113;6536;3
23632;9656;7
80884;8380;5
76079;5847;2
35437;7896;2
95669;3270;2
70679;9995;6
85657;3528;3
52758;1939;3
82241;5755;5
45445;5313;2
38895;8250;2
38047;1155;7
55882;6251;6
52691;1373;2
98567;9910;1
68074;7617;2
97604;5946;6
12841;7052;1
48962;1146;5
13877;7223;2
38545;4468;1
88010;3686;7
53189;3417;6
20190;6251;2
34893;8350;4
57022;1569;2
23274;5823;2
34507;4779;6
22759;4444;7
11154;9295;1
64678;2113;6
46911;4856;6
4010;2260;1
60865;6011;7
43074;3663;6
10810;1457;5
47792;4647;2
4290;3587;2
57761;4591;5
88999;4891;3
29845;5404;7
32328;9005;4
58600;4126;4
43852;2189;1
22777;7066;7
79867;9965;5
5657;6802;1
56932;2339;4
77490;4456;6
1719;6554;4
30779;5791;6
17457;8238;2
94958;5058;2
6168;9930;6
16516;4013;2
65715;7883;1
36250;4990;1
45072;5431;5
91033;8742;7
17582;4667;4
42361;2279;7
49631;9659;1
75972;3052;7
35861;6109;6
53404;2867;1
98266;4800;6
77299;4941;3
266;1339;5
97368;2259;7
26185;9616;6
12057;4748;6
44101;1043;3
31335;9432;5
17139;6456;2
48251;8739;5
33724;8960;7
71206;6581;5
21244;6376;1
70830;3126;7
81845;1520;5
36397;8374;4
1063;1449;3
5768;8281;5
58493;9274;1
12594;4859;1
57060;5544;1
74038;6508;3
96618;6515;7
67497;2735;4
16208;6348;2
72571;1669;1
86071;3204;7
83120;9947;7
53162;1142;3
25262;9297;5
97724;7814;7
70741;2502;2
65259;2652;7
46349;7677;5
27876;8336;2
80424;9805;7
65175;1015;7
68067;6694;3
43932;7127;2
84517;7895;7
26783;1497;6
25927;3389;2
17471;4286;2
67355;9948;6
77787;3013;5
80612;2427;3
24876;2415;7
74753;1577;2
77091;6504;2
91988;4262;1
37351;2452;1
92636;1707;5
5262;1510;4
86244;9104;6
88706;5506;1
79053;2834;5
25930;5574;4
94290;4795;1
41851;2089;6
6830;1387;6
37014;3933;3
85898;8119;2
15788;1866;4
65052;5199;1
95069;5160;4
24333;7765;5
8541;9769;4
3858;4495;2
9048;8365;6
40343;6542;1
75213;9431;5
18101;8287;4
24219;7329;5
53426;1502;1
66723;7008;6
39536;4720;4
74367;1831;5
11140;7645;4
8132;3015;2
92647;6094;3
32109;8996;7
35549;1879;4
25037;6060;4
83838;8131;6
97863;2904;6
71057;1584;3
411;7691;7
45081;5095;2
35443;7960;5
79247;4089;6
49116;1675;4
81678;7362;5
25573;5137;5
82188;1867;7
96475;1538;2
25548;8257;2
38725;2368;1
57082;7492;3
85993;2966;2
32570;7993;2
5550;6089;6
50511;2344;6
32843;4024;6
66313;6698;4
64719;8013;3
61785;1945;3
3942;8862;1
96275;5618;5
34060;1582;7
753;6544;4
9392;3045;4
71488;6728;6
70484;5922;4
53723;4930;4
15489;2806;5
10689;1306;1
43508;5342;1
60692;5865;5
51228;7845;1
96576;9959;4
10829;3422;6
13153;7388;3
94209;5152;7
36677;8425;6
11953;5259;3
84178;5280;7
47836;5398;6
632;7692;2
40755;1494;2
51610;5007;4
88331;1653;7
99062;8424;7
78408;6076;7
67459;3290;7
27367;9600;3
87262;5277;2
2750;8657;3
93344;5732;7
9749;9032;4
34013;5244;4
73780;5075;7
25462;3931;7
66501;4579;5
79111;9814;4
3614;4336;2
4826;1135;4
40341;7802;6
49051;9979;2
20755;5234;1
97377;3981;3
89531;8553;2
55506;6273;6
39277;7277;1
47949;3042;5
71244;4221;5
89496;9573;4
49068;2681;5
78857;2100;5
27764;3142;5
33443;9425;7
34379;3080;3
38161;1324;3
28644;8142;4
42984;2722;7
58236;8163;6
19722;8235;5
61763;6992;1
16497;3153;7
39707;8176;2
21380;4037;4
86060;1299;3
52113;3227;5
89368;7502;2
94485;2964;2
64878;6696;5
4267;8758;5
82671;5838;5
41819;6504;7
62030;9451;4
53661;6965;5
84244;5278;6
9546;9347;1
12852;5358;4
19648;5154;6
43625;2049;7
94288;4248;7
39234;7908;7
40447;3986;3
27376;2124;5
59435;4254;1
98378;4812;2
60484;8927;2
90766;6641;3
71835;8787;6
91899;1223;2
51551;8380;4
70121;4974;2
29469;9935;4
297;8154;4
91634;1290;5
55811;2366;1
38567;8232;6
32145;4935;2
11865;8073;4
89758;3004;1
47774;6090;7
21586;4051;7
22277;8280;4
50702;7978;6
64979;1005;3
99001;5781;1
96342;7527;7
14325;3650;6
23894;5874;6
69754;7089;3
30126;3699;7
23508;2809;7
40374;7804;3
91676;9119;5
80474;1086;4
62439;2276;3
71026;9148;2
91395;9847;6
49598;6310;7
33164;3435;1
1628;3980;7
51351;7321;5
15846;7879;3
65927;7568;5
8219;4512;3
60153;3168;2
37137;2463;2
38159;7865;2
23885;7852;1
93578;7460;5
95335;9238;5
25866;6479;7
24855;3175;4
94734;7297;5
80304;1439;1
87922;4086;5
1265;8871;4
60680;7083;5
10748;9059;1
69271;2295;6
6320;1322;5
44812;2344;1
45271;4411;7
54219;2754;5
46850;4525;4
37312;9935;3
78506;1863;7
58424;7764;4
36339;3814;1
73101;2419;1
81589;8284;2
20152;7413;4
72789;5871;6
43595;5849;1
92202;6680;2
49972;8285;7
64480;2176;2
22830;1723;5
33212;8948;4
80735;7251;1
88188;1003;1
2943;4211;7
43819;9681;7
12939;1383;6
71601;2626;7
99635;8696;1
3675;1304;7
65113;5462;7
14228;7975;4
13946;5488;5
18713;1003;5
97966;1427;1
87073;6945;7
30994;2494;4
64054;4274;5
82298;8991;1
39426;2624;4
50987;2250;4
74188;7363;1
12263;7559;4
99775;5649;1
94933;9349;5
58766;5095;4
92329;6920;1
92086;4780;3
38847;8054;2
68609;3905;7
16297;2467;6
29345;7466;1
74452;5997;3
42102;9423;6
20698;7396;1
77791;9208;5
40632;8712;5
37433;3393;4
16962;9283;6
55917;6884;7
92912;6008;6
4682;3875;5
95856;3047;2
55540;4551;3
77344;7850;1
76822;9205;5
59938;9711;5
4588;9993;1
18833;8684;4
38986;9507;2
41405;3501;1
104;5139;2
41228;7327;6
84003;3964;4
94590;7125;1
95196;7148;6
28434;4339;3
97030;2750;6
69196;1163;1
3269;7036;2
61656;9481;4
6722;5674;1
68799;4462;4
53812;2034;5
2181;3771;5
37930;3405;5
98859;4671;6
71626;7645;1
3644;6933;7
39517;5057;3
93012;7639;4
26576;5583;4
43726;3024;1
23262;4725;7
40705;3121;5
29902;7145;5
77606;6027;1
16127;2411;4
40189;7991;6
85175;9819;3
59044;8078;4
52365;6385;7
57637;1548;1
69188;8183;1
2937;8684;7
11241;9418;6
15567;8173;4
15125;7786;3
11928;6089;4
18432;9826;2
31729;3227;2
15355;5844;5
15791;2173;6
83552;4109;5
25044;3295;1
75167;2153;5
22931;4907;5
14455;7958;6
20649;3586;4
45744;8400;5
83572;3261;5
38821;3949;7
15668;2616;4
88345;3699;5
26593;1297;4
46322;6932;4
64311;8426;2
89385;4393;3
94997;8985;4
87548;5991;3
59466;3163;1
83996;5258;2
79853;1822;2
51861;8513;6
12010;3204;2
35540;9030;7
77431;5995;5
15819;5847;7
44517;5519;4
67172;1064;5
4389;9047;2
48915;6631;3
70783;9389;5
76717;1582;3
66729;3844;5
2525;8585;2
83523;3770;4
73116;8061;7
1477;2479;3
97022;1179;1
30440;2644;1
19143;8755;5
59088;1358;2
59238;8675;6
65457;2969;7
6729;1545;6
94987;1473;3
23582;8548;4
54922;9081;2
92145;3431;3
92534;8268;1
2086;8098;6
8301;1871;5
65996;5240;3
84777;7540;6
97241;7929;4
46953;9680;2
51364;5809;3
66379;9483;5
15562;9861;2
48893;6383;2
54453;7562;3
71002;1418;3
9404;8646;4
10884;4395;3
39539;5690;7
23731;8338;1
2566;5609;7
98300;3337;7
48709;4456;2
8923;4402;1
9705;1488;2
86532;2034;3
98101;3690;5
70536;2957;1
41356;3221;3
59437;4479;2
70697;7964;7
17651;3386;3
50486;2402;5
26449;5865;4
99607;9559;2
1313;6155;6
72377;9469;7
27845;7053;4
47324;6952;4
90271;3493;5
36385;9398;7
99437;9722;5
66664;7309;5
26319;1699;7
44940;9636;1
72650;1992;2
7;5032;4
26001;5508;7
96728;9056;6
81855;9917;1
61801;1398;3
98729;5343;2
24648;9972;7
64016;7191;3
65629;2074;5
99827;5477;5
65617;4822;2
19558;5964;7
84425;5624;7
82107;2126;4
65949;9668;6
97929;7990;7
96022;3874;7
43797;3961;7
49794;3788;3
16896;7334;7
24789;4985;5
21248;2862;3
64322;4320;2
47160;8142;4
65898;7702;4
985;3066;6
28611;5207;5
48220;1140;4
62805;8578;3
27239;4165;7
6259;1781;2
82732;8927;5
79418;8220;5
60103;6917;1
36280;7244;1
67301;2913;1
57238;7069;1
19286;6127;6
4910;6976;3
36413;1974;7
91491;6774;1
80463;3847;3
84546;7308;7
60794;2077;4
21848;6986;7
1188;6389;3
93669;2794;5
52265;5659;6
68498;9970;2
83050;6607;5
5677;8880;7
13765;6161;3
52007;4565;7
65417;4213;1
85058;7487;3
86321;3489;1
7864;1669;5
63464;2357;2
62540;1215;3
2316;6079;7
10031;7191;5
99042;2473;3
51338;3703;1
84573;2011;5
86550;6264;3
86028;5838;7
15882;8571;2
35106;9703;5
31628;7769;7
4359;4335;4
235;9015;1
13805;4452;3
40948;7074;6
18426;5077;1
92370;6651;5
83725;3261;1
14855;4827;4
58481;8462;1
52395;9534;5
32210;5882;6
19130;2295;2
62932;8137;7
59107;1252;4
21945;7143;5
60426;7867;5
91066;7901;6
95999;7437;7
61924;9245;5
98880;3978;2
6271;7061;7
81965;7239;6
99850;9149;1
92257;7160;6
7458;4919;6
25635;7611;1
15115;8994;6
17887;1575;2
12737;6045;2
35736;7414;5
70222;4740;1
73532;9936;2
5186;5679;5
78193;8633;5
6175;1100;7
97298;7148;3
72372;8823;5
96666;5758;2
16473;7903;7
8831;1354;5
43256;5154;3
35129;1913;6
51616;5443;2
87901;9741;4
72490;7168;3
23227;9631;1
60784;2025;3
33296;7559;7
11522;1754;6
19105;2214;1
62474;1737;3
27458;8240;1
87025;3114;2
9181;4989;6
75085;3586;3
27393;2627;2
78864;5545;3
94351;8238;3
56099;6251;7
20770;8060;3
84455;3811;7
60756;2107;6
12069;6513;1
98060;9955;6
41200;9056;4
25570;2836;7
97330;6307;2
98535;5175;6
2284;3502;5
30355;8043;6
94085;5898;7
84975;1877;7
51082;8328;2
18768;6199;4
74174;3306;3
33716;3539;4
49422;4353;5
31823;7396;7
19947;4405;6
35959;4885;5
24001;2582;2
24204;2716;6
48110;1043;5
73946;2430;5
65747;8521;4
11157;3729;3
70725;7571;4
1462;2465;6
95329;4492;2
53885;9647;6
23612;7438;4
55934;8339;1
12368;3435;5
47879;9611;2
37825;2588;5
90701;4562;4
90077;5215;7
70108;4267;1
26751;5029;6
47367;7713;2
13015;7553;7
70600;2674;1
17501;5486;4
96054;8885;2
18683;1237;4
37068;9132;7
87541;2592;5
16247;9053;2
41104;9417;4
61667;1891;7
5435;9223;1
5641;5964;7
34579;7077;7
52331;2068;6
27016;2563;5
78209;4013;7
23179;8944;4
969;2758;4
37877;5048;3
46191;9995;1
52584;9596;6
79703;3829;1
72089;9297;4
1673;7931;1
34709;7901;2
5598;2788;4
28779;7310;6
17300;1503;4
30197;3282;7
74295;7308;7
35050;8846;5
82051;5547;2
36835;2878;3
58209;2693;3
33331;2684;3
42425;8660;2
16657;7382;7
41289;9028;2
12413;6578;6
92662;8140;5
56131;3901;6
92830;1194;4
55280;7186;2
89416;4199;3
4568;3587;4
37291;9172;6
68463;1569;3
94642;4722;4
85654;5221;4
30412;6121;2
5433;9916;4
76446;5203;4
57025;8554;3
9089;8103;3
36896;6461;2
19537;9706;3
92930;2148;3
71424;2361;3
75217;3389;5
8061;7142;6
94133;6429;4
65569;5602;3
88661;6554;7
22073;1619;3
33984;1289;1
86774;8311;7
90290;6189;1
16746;6080;3
63913;5118;5
12449;3376;3
43353;8966;7
93571;9029;3
67740;6759;4
13628;1845;1
37939;3375;1
53072;7741;4
89560;4772;4
85701;7652;5
57643;8936;4
84655;6634;1
48856;9385;6
98152;4327;2
99093;9583;4
13077;2507;1
86700;8972;3
20041;1144;4
79863;7569;7
629;3655;6
55888;3886;6
93645;3412;5
40859;2367;5
98542;5806;1
87440;5765;6
56023;6783;1
41462;7015;1
22600;8862;5
62535;1058;1
91768;4395;5
74154;3956;5
53906;8037;7
63828;1470;1
65271;4303;5
22438;7300;4
71330;3137;4
45857;7369;1
34571;6087;7
21196;7722;2
98099;1566;5
74402;2219;7
38780;1588;5
90501;7815;5
51502;2193;6
11483;9988;2
19693;9495;2
20183;9321;4
32537;7568;2
2555;5623;1
89260;6401;4
34501;5641;4
52232;1717;4
18460;6634;4
43205;7976;1
38317;4220;6
68989;6836;5
46219;7220;2
59898;3261;4
45205;4250;6
53538;8043;2
70227;3680;3
2422;6722;3
67645;2575;4
79407;2464;1
59062;5045;7
53901;2339;3
19013;5552;7
99364;9182;7
44014;6992;7
62118;3892;2
8014;8006;2
39176;3288;4
91814;9698;2
24850;9495;6
34012;2998;1
87283;5543;2
71346;6292;2
32326;5782;1
51326;2853;5
32301;2078;5
13091;7404;1
96414;6993;2
15138;7139;6
859;1400;4
94403;5272;5
91749;3545;1
21698;8859;1
85161;5718;6
23419;3645;2
13775;2854;1
42768;3007;6
27099;8193;4
45257;4617;4
3190;6798;4
69512;2364;2
1575;3745;7
48150;3966;6
64751;3683;6
74769;6435;3
24991;1932;1
50159;1820;4
49942;5840;1
90235;4959;7
3505;3121;4
62974;7347;5
49393;2283;2
39713;9704;4
21939;4052;4
96946;4693;1
62485;5314;3
29585;5228;5
85544;2969;3
92344;1183;7
5873;7395;6
47053;3493;2
18747;1304;6
7837;4094;3
48763;8128;1
92641;5766;6
30530;6815;1
57116;1092;2
70428;2912;2
8631;1582;7
70786;6335;1
3157;5012;2
75055;1011;4
21581;6258;2
57843;5079;2
6222;5946;6
43234;7360;5
94638;3447;6
15503;3511;7
68563;6793;1
47464;9981;6
37316;8062;5
2383;5261;6
33022;8363;7
76862;7910;6
93732;9354;4
56804;4294;2
1425;4032;4
28245;5141;6
82522;9590;5
49288;3920;5
43240;4404;5
56587;6145;6
34871;5120;5
12685;1727;6
25502;9407;5
40864;4706;5
88063;7715;6
37001;7735;4
12083;5835;6
54480;4317;3
23973;3842;5
76591;7993;3
55169;4915;4
51313;7420;7
48780;1144;1
57002;4941;3
30847;2071;7
2356;9077;1
32025;8490;1
43628;9417;7
53846;7116;3
57976;4131;2
99696;2724;6
47693;9372;2
44551;7767;2
74677;8912;4
3491;1481;1
83453;1479;6
19345;8901;3
39674;3314;3
63069;6752;7
81237;3351;6
90657;5936;7
9660;1480;3
49044;3715;4
49159;7647;4
57020;9021;3
18280;2919;4
87814;7638;1
25794;9216;1
6633;6955;4
99774;2288;1
20316;4417;4
10652;9047;4
99625;8144;2
76652;4146;7
96;4256;6
84682;7490;6
44975;3842;1
99295;1808;4
96749;9069;4
73655;6834;3
50249;4275;6
86647;9131;4
94112;4662;6
58947;1512;1
95647;2686;7
71439;7289;5
19309;7255;1
70537;4245;7
23707;5446;7
95563;1584;2
82603;7457;6
93980;7150;5
22739;6883;3
66252;4427;3
82729;5657;2
56944;9680;7
58077;9105;5
94333;2148;5
47887;4512;3
84152;5941;4
67937;9436;4
38613;2800;7
46092;9043;5
26560;4575;3
53145;1878;2
38185;3980;1
76125;9635;7
58099;3727;4
77949;3056;4
76044;6816;4
77673;5651;5
96859;5254;1
27195;7656;4
72043;6283;2
87090;8433;1
98687;5111;1
14916;3485;3
12798;7969;1
13223;8312;3
96863;1216;5
69221;4022;1
42385;8537;1
1997;6338;1
62718;2912;7
79249;5749;1
93268;6718;1
87897;1071;5
55710;3129;6
46900;3740;3
23984;4770;6
67886;6290;3
2539;5585;5
69489;8579;1
8855;8465;5
66257;2801;6
9097;5830;5
1397;3399;3
37668;8578;1
44364;8026;6
4864;5850;1
34612;5147;1
14420;8312;5
62618;3550;5
55880;9470;1
37790;7268;5
18976;5456;7
98093;9546;5
36952;8517;6
70083;5015;7
52536;5911;3
14613;1142;2
39896;8863;3
35471;9135;2
23773;8999;6
83377;4887;5
60835;9093;7
65754;9311;1
93368;6395;4
93972;4464;6
57512;1489;5
18576;9422;3
1415;8869;5
85553;6179;6
88777;9696;2
18480;6175;1
947;3566;5
56315;7291;5
99244;3644;3
15691;7246;3
35450;9361;1
89407;1142;1
52780;9762;5
68698;8136;1
75958;2982;6
89704;6442;6
73276;2519;5
20099;3419;4
62042;8758;4
40898;4848;3
58924;7391;3
96984;4153;1
94114;4181;5
67467;2727;1
13636;1035;6
86577;2989;5
72543;5520;2
30768;8616;7
90187;9986;4
15385;5124;4
37089;7256;6
15888;4922;4
18279;3906;3
66495;1303;4
79975;6294;7
23058;6551;3
86839;4664;7
49579;4334;1
50157;3370;5
10127;1049;6
97461;2529;3
72595;4649;4
51457;3423;1
55438;5658;7
87874;7056;2
69937;9751;4
68442;3768;1
57093;6642;3
45355;2621;1
67361;8876;2
41935;8779;1
6765;8206;6
96167;6409;3
20072;8561;1
57988;8644;4
96974;3577;1
75837;4217;4
14586;9483;6
27523;1575;4
73604;7525;4
18388;3602;1
85682;1748;4
58536;3920;3
41698;5685;4
7882;2960;5
56138;9340;6
19124;5160;3
14597;9618;4
33055;3294;7
36571;8839;6
54297;3726;7
65625;2998;3
74567;4607;5
93648;1595;4
77854;9908;7
73340;8942;3
8012;6059;4
44270;9548;5
97185;6160;4
59863;8033;3
58569;9779;2
70097;9345;6
68902;1640;7
74976;2319;7
13868;4681;5
57806;3771;6
50505;4465;1
10209;3396;3
57713;6717;5
31863;6858;5
19233;4710;3
86788;9855;1
58551;6421;5
14000;5501;7
5918;7169;6
42819;5138;3
77168;2789;5
2663;7811;3
32380;3203;5
72052;3513;5
48022;5665;3
77567;9841;3
25054;1421;4
37138;3906;5
51164;6476;2
96565;4899;4
9389;9657;2
75701;6747;4
52418;7865;2
53361;3649;2
62557;2923;2
23311;3891;6
44621;7680;7
488;4505;3
91190;4037;4
827;2372;3
89418;6086;2
70888;9576;6
53337;4068;4
73311;6114;3
20284;8862;2
74820;8389;2
84459;7195;1
60802;7981;3
73297;6645;4
94255;4607;1
76595;9337;6
62575;3944;6
17472;2345;1
84210;5697;2
14932;1535;2
17789;9412;3
42177;6392;3
12266;4996;3
3241;9468;5
50096;9016;2
93647;5255;5
37951;7420;2
83444;9539;2
20473;5684;2
10117;5496;3
548;5713;2
58887;2712;5
173;5997;5
40155;4067;2
83682;8810;2
38935;8915;6
80483;6900;2
85103;7282;2
32034;1452;1
5079;3247;3
66691;6716;2
67579;9366;7
7533;9513;6
73555;9187;3
41096;9701;3
22284;4398;7
86944;5742;7
51002;5910;4
94083;2381;6
28216;4869;5
64065;1611;3
27860;5269;5
32598;4299;4
13889;7412;1
72445;7703;3
61360;5876;1
32049;7958;7
268;3622;5
20230;3185;5
2292;6205;4
52327;5510;5
43017;1284;5
71960;4977;4
3064;7469;5
31516;1830;4
33994;9240;7
26375;7804;1
82491;8889;1
33491;6942;3
3670;3409;3
74394;3739;2
86523;6732;2
8793;3180;2
16686;8070;4
51936;7206;7
72903;6990;7
90355;7509;7
22645;3154;3
13894;3981;2
61256;4688;6
41929;8395;2
47211;9111;2
59953;1123;2
83;8675;6
29992;6967;6
82570;5734;1
96468;2070;7
38868;5864;3
41209;2476;1
80554;5491;3
17701;3138;3
69109;7281;6
59669;6221;7
62277;6827;6
2693;4825;4
11394;1970;4
29282;3218;4
7333;6612;4
68926;3810;3
22324;7222;6
88282;9525;5
77525;6513;4
65972;3374;3
31281;7930;4
4401;8753;6
80862;9091;1
81670;7453;2
28556;3384;5
87168;8657;1
69549;3435;5
89136;9395;5
46063;9311;6
89533;6034;6
22824;8447;1
96581;4874;5
46478;2615;4
90452;4202;6
91913;5550;1
67289;8833;2
58027;6961;2
81036;6075;1
22632;7780;3
47205;1736;1
28511;6372;5
79674;4251;6
85794;8708;4
26071;7190;2
58160;7779;3
25094;2596;2
85851;1000;3
71300;7274;1
72195;6700;5
15309;3504;3
61077;8544;2
67692;1672;7
30110;2421;7
84603;1675;6
38305;3467;1
59404;1579;4
23959;4941;4
61299;4031;3
50038;1626;3
44133;4186;7
57892;1907;5
26848;9239;5
12282;8091;1
61792;6839;3
13831;8569;2
98664;9865;3
62756;4828;3
84767;6615;1
71360;1674;3
16141;1405;2
12154;9443;5
29748;9495;4
18828;4034;3
73186;9117;1
56598;7382;6
51898;4630;2
26023;7777;7
74472;1300;4
50024;9955;4
18196;2312;6
2342;3002;7
12940;7139;6
66175;3614;1
23273;8786;5
81306;2461;1
344;5857;6
82759;4391;4
17399;5552;7
94297;9503;3
95583;1592;2
45389;1838;4
79924;9255;2
13649;3116;5
87690;6685;2
79835;6476;3
23467;7754;3
95924;4606;5
51809;3687;4
73327;4048;5
60189;8368;2
63251;1195;6
55834;4666;6
94745;7159;7
440;6446;7
40639;6992;4
13768;8798;6
97641;9071;4
94664;3037;1
64455;7172;6
8442;1586;6
50785;5099;3
8504;6741;3
57784;9621;3
4405;5194;5
50695;3955;3
44226;7796;5
49061;5915;6
87940;5232;2
13981;4294;4
53327;1094;6
6333;6731;7
22131;9123;2
83103;3253;5
8450;8063;6
21482;5175;4
9031;8508;2
10476;7853;1
82316;6864;6
11704;7311;6
47417;1598;1
52335;1785;5
13699;7377;3
41280;1189;3
39469;5821;1
78958;4794;4
93172;9449;7
76136;4311;7
62859;8925;1
76386;2438;4
61545;6473;2
52753;6136;5
17576;8787;7
39592;8143;7
33660;6589;7
330;9634;2
28980;5705;1
44353;6661;5
98224;6026;4
47405;1774;4
69395;2268;1
58176;9266;6
10654;5449;3
61721;6077;7
43997;6287;1
21654;3792;5
79151;6363;3
502;8067;5
79091;8775;3
74098;4346;1
81542;7909;3
38220;9569;3
16243;5657;3
58797;1687;2
32639;4592;4
90633;2137;5
72535;4744;4
48109;3135;7
3863;7645;6
15597;7124;3
5112;1421;2
76542;7089;7
54056;3541;4
52217;2514;3
25855;2732;1
43105;1350;5
69706;3668;3
98529;3893;4
60838;6016;6
64264;3537;3
25031;3387;6
34845;7805;1
91541;2437;4
87359;2497;4
43446;4145;7
78013;4042;5
668;2953;2
47780;8825;3
3618;1252;7
47193;9572;3
20048;6791;1
81163;5784;7
44653;8170;1
97601;8992;6
90435;3575;3
40315;6991;5
80129;1122;4
17851;9642;3
62451;5158;5
79377;5689;6
41892;9336;2
12115;6502;5
50065;5034;2
56295;1662;2
56104;1001;6
69921;6727;3
26500;5377;3
43806;5722;1
92008;9673;7
83829;3384;3
12360;6466;5
89911;1863;5
49901;8770;1
40050;3624;1
7848;7666;1
5715;9966;1
81947;4352;5
31979;7744;6
75222;8902;1
87912;3252;1
15985;5508;4
82932;9284;7
99849;4165;3
154;9389;1
43745;3401;7
63839;9641;2
99725;3149;1
99236;9124;2
64954;2656;5
30516;6359;1
50840;4318;1
18935;8101;1
46400;4760;1
59018;3032;4
17964;7590;7
19591;1264;1
41226;1743;7
82100;9248;3
10073;1943;6
65396;3742;7
8481;6456;3
64435;8682;5
85039;5689;6
34269;4247;7
7302;5173;2
85031;5899;4
4891;2791;7
85546;1608;4
55102;7275;2
41805;5171;7
76597;1330;6
23447;8042;1
35093;7200;6
61281;2062;7
59637;7194;5
54628;2318;7
42305;8406;6
39433;5234;2
23005;3928;5
97501;4837;1
51054;5339;6
30310;1814;5
10144;2589;4
6762;3843;5
36198;9327;5
61706;7334;2
14590;2207;6
49637;4739;6
39660;4650;1
45811;2336;6
66809;9554;7
70562;1661;3
85497;7719;4
35103;6191;6
54478;6554;1
